"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene","direction"
"1",13.3763166471964,-7.30319749451855,1.47103928110495,-4.96465158226968,6.88245141153218e-07,0.000365668467078822,"adult treatment","TRINITY_DN106053_c0_g1","downregulated"
"2",27.9497005034076,-3.24768508497038,0.806028545957608,-4.02924325851505,5.59566916548812e-05,0.0181881531390902,"adult treatment","TRINITY_DN129729_c0_g1","downregulated"
"3",20.6809361543807,-7.93022124914523,1.38539155467,-5.72417322915918,1.03938654223581e-08,9.0365210878838e-06,"adult treatment","TRINITY_DN131380_c0_g1","downregulated"
"4",32.402815236189,-3.84254449720521,0.992658072375149,-3.87096484090549,0.000108405428339111,0.0323979785600339,"adult treatment","TRINITY_DN145122_c0_g1","downregulated"
"5",94.507460733566,3.1555282172729,0.778613325476946,4.05275393320549,5.06182345036084e-05,0.0172888387741164,"adult treatment","TRINITY_DN103364_c0_g1","upregulated"
"6",735.030114353786,-0.717135464430822,0.185838909219641,-3.85890913502536,0.000113894271047303,0.0335147034203348,"adult treatment","TRINITY_DN130432_c0_g3","downregulated"
"7",16.2794560172847,-7.58598093411037,1.44009225964995,-5.26770481771379,1.38139996493876e-07,8.80734570979454e-05,"adult treatment","TRINITY_DN339084_c0_g1","downregulated"
"8",236.686530080286,-3.11985405347035,0.46185709159705,-6.75502035203627,1.42815207642784e-11,1.95116176898823e-08,"adult treatment","TRINITY_DN581_c0_g1","downregulated"
"9",81.936369120265,1.97243299362005,0.350326002905308,5.63027858983448,1.79918770723989e-08,1.43387763651572e-05,"adult treatment","TRINITY_DN574_c0_g1","upregulated"
"10",45.6874204390182,-9.07613827136217,1.26979731625593,-7.14770629546111,8.82398535292256e-13,2.41109096921928e-09,"adult treatment","TRINITY_DN1114_c0_g2","downregulated"
"11",82.7484751098867,-1.68430956749611,0.363380140292425,-4.63511728004917,3.56735167213755e-06,0.00166421305934085,"adult treatment","TRINITY_DN1125_c0_g1","downregulated"
"12",39.0552618294217,-5.37578484129978,0.761894942496474,-7.05580853927858,1.71599967303602e-12,3.282192574616e-09,"adult treatment","TRINITY_DN1507_c1_g1","downregulated"
"13",55.9819415684894,-3.71259785954439,0.719472978696792,-5.1601630213676,2.46734897959754e-07,0.000147478074789882,"adult treatment","TRINITY_DN2196_c1_g1","downregulated"
"14",99.1183837832308,1.91852070185531,0.453231070568758,4.23298583534391,2.30609034621808e-05,0.00848242116386794,"adult treatment","TRINITY_DN2666_c2_g2","upregulated"
"15",73.8215126783525,2.94957502067536,0.631718799867605,4.66912655012567,3.02483015965214e-06,0.00144639816159166,"adult treatment","TRINITY_DN3098_c0_g1","upregulated"
"16",19.8648792195982,-7.87754063480282,1.408194517158,-5.59407137211497,2.21805704363475e-08,1.69699108294408e-05,"adult treatment","TRINITY_DN5217_c3_g1","downregulated"
"17",42.9352496667009,-8.98835165074888,1.28978628388663,-6.96886900026837,3.19499023499812e-12,5.55550711134627e-09,"adult treatment","TRINITY_DN36607_c0_g1","downregulated"
"18",16.5377008984347,-5.74765568271661,1.33927386444186,-4.29162088152293,1.77373599566821e-05,0.0066522055664992,"adult treatment","TRINITY_DN66816_c0_g1","downregulated"
"19",104.804884513019,-1.46875851391636,0.389576654834458,-3.7701399601074,0.00016315602282769,0.0442941322518291,"adult treatment","TRINITY_DN143_c2_g1","downregulated"
"20",33.5070222526927,-3.36319152859829,0.767525106192947,-4.38186516826829,1.17667623387695e-05,0.0046888096511176,"adult treatment","TRINITY_DN3112_c3_g1","downregulated"
"21",6.85538080703373,-6.34024973610543,1.68256192262994,-3.76821182675717,0.000164421152814339,0.0442941322518291,"adult treatment","TRINITY_DN6763_c0_g1","downregulated"
"22",16.2887726737406,-4.5970679736904,1.2068064508088,-3.80928356043294,0.00013937004827252,0.0397870285568433,"adult treatment","TRINITY_DN8329_c2_g1","downregulated"
"23",458.463631526804,1.76192673470221,0.342076234510232,5.15068442923214,2.59537569434104e-07,0.000147549180022162,"adult treatment","TRINITY_DN9034_c0_g1","upregulated"
"24",28.9218858301409,-2.79138354073315,0.691834207053675,-4.03475791204494,5.46586227183172e-05,0.0181881531390902,"adult treatment","TRINITY_DN14564_c0_g2","downregulated"
"25",32.5153058666916,3.35361686782655,0.651350732177234,5.14871128894966,2.62282225166179e-07,0.000147549180022162,"adult treatment","TRINITY_DN22746_c0_g2","upregulated"
"26",39.7816946357163,-3.17762336019561,0.803007065391896,-3.95715492072889,7.58477429623235e-05,0.0237826193383666,"adult treatment","TRINITY_DN26656_c0_g1","downregulated"
"27",33.9092880561292,-8.64671719017088,1.29790454672378,-6.66205940336466,2.70016838092484e-11,3.44307470812996e-08,"adult treatment","TRINITY_DN32554_c0_g1","downregulated"
"28",30.1302426665258,-3.89399155640824,0.805484258570355,-4.83434842453613,1.3358244172977e-06,0.000690549017017649,"adult treatment","TRINITY_DN38626_c0_g1","downregulated"
"29",97.7228300670973,1.53851364214241,0.347908017617163,4.42218507259405,9.77077058404508e-06,0.00406272889045718,"adult treatment","TRINITY_DN38902_c0_g1","upregulated"
"30",40.3109393755599,-4.26785519067093,0.62006480552613,-6.88291796701737,5.86387990517351e-12,8.62757161125029e-09,"adult treatment","TRINITY_DN69010_c0_g2","downregulated"
"31",46.1542197914015,1.70918009355806,0.455816564199018,3.74971036114387,0.000177038932182229,0.0470308841090208,"adult treatment","TRINITY_DN2226_c0_g1","upregulated"
"32",140.392963610127,3.49693024542869,0.631988366224322,5.53321933174236,3.14405909284858e-08,2.31293916418903e-05,"adult treatment","TRINITY_DN4598_c5_g1","upregulated"
"33",57.3020152642283,-3.63004684599207,0.681910130340073,-5.323350811905,1.0187300749662e-07,6.95901790852801e-05,"adult treatment","TRINITY_DN15964_c0_g1","downregulated"
"34",34.1556642301486,-3.48324640165238,0.797162292499168,-4.3695574093603,1.24498607711501e-05,0.00485976504019977,"adult treatment","TRINITY_DN18528_c0_g1","downregulated"
"35",86.6922507621182,-4.1230931988776,0.673665121153678,-6.12038989315143,9.33466670522313e-10,9.91912055948905e-07,"adult treatment","TRINITY_DN25738_c0_g2","downregulated"
"36",153.338157866084,-5.59723790832413,0.483378845606356,-11.5794018691548,5.24104545450932e-31,1.002454764084e-26,"adult treatment","TRINITY_DN36102_c0_g1","downregulated"
"37",43.7068399649972,3.05270120094484,0.726008392317119,4.20477398505253,2.6134318110975e-05,0.00925687226867812,"adult treatment","TRINITY_DN57184_c0_g1","upregulated"
"38",11.6767460185129,-7.10559451381069,1.54678813063878,-4.59377362229711,4.35301594764546e-06,0.00198238419120511,"adult treatment","TRINITY_DN58312_c0_g1","downregulated"
"39",35.772045198696,4.37160591423984,0.909709767975846,4.80549518992954,1.54368949683009e-06,0.000777003921207083,"adult treatment","TRINITY_DN79465_c0_g2","upregulated"
"40",113.962065857296,3.91906660060946,0.530311528276546,7.39012145058584,1.46694760333153e-13,5.61166136178444e-10,"adult treatment","TRINITY_DN2_c0_g1","upregulated"
"41",144.843981610873,-1.40448039839017,0.309062809005323,-4.54432030469892,5.51127994540975e-06,0.00245149422129889,"adult treatment","TRINITY_DN724_c0_g1","downregulated"
"42",438.601358170833,-1.71352942446551,0.27769645331428,-6.17051245709011,6.80690119920557e-10,7.65856466101206e-07,"adult treatment","TRINITY_DN774_c0_g1","downregulated"
"43",351.963588825349,-3.70840624659294,0.934934390358137,-3.96648822081772,7.29393786052223e-05,0.0232518582430348,"adult treatment","TRINITY_DN1222_c1_g1","downregulated"
"44",21.7718214697698,3.84870216693615,0.885969496296121,4.34405719725794,1.39875071087025e-05,0.00535078096936304,"adult treatment","TRINITY_DN3938_c0_g1","upregulated"
"45",67.884481952998,-2.35074300585277,0.573698517418332,-4.09752323647482,4.17594260294222e-05,0.0145224098484502,"adult treatment","TRINITY_DN5901_c0_g1","downregulated"
"46",52.4145622112053,2.43155421217248,0.642257208768533,3.78595082931767,0.000153121952805213,0.0424458491493522,"adult treatment","TRINITY_DN7325_c0_g1","upregulated"
"47",31.1585482692504,-5.57799878684091,1.05179017541197,-5.30333798246031,1.13704120968589e-07,7.49937490264209e-05,"adult treatment","TRINITY_DN12113_c0_g1","downregulated"
"48",23.4473199389462,5.07961672303808,1.12658859355154,4.5088479966096,6.51805860077198e-06,0.00283342970129467,"adult treatment","TRINITY_DN13876_c0_g1","upregulated"
"49",20.1067264552632,5.26755910745131,1.11976640236398,4.70415891772674,2.54914637168064e-06,0.00125019288849065,"adult treatment","TRINITY_DN23732_c1_g1","upregulated"
"50",24.6137847647034,3.00513689163646,0.784663736283382,3.82984041784639,0.00012822638671242,0.0371603954340676,"adult treatment","TRINITY_DN26119_c0_g2","upregulated"
"51",20.8654924253302,-4.68748830870451,1.05089772665561,-4.46046098474493,8.17835469276544e-06,0.0034761642268561,"adult treatment","TRINITY_DN28954_c0_g2","downregulated"
"52",79.8282233679892,6.537258852942,0.780966418815927,8.37072977203495,5.72624886583784e-17,2.73814905142201e-13,"adult treatment","TRINITY_DN34004_c0_g2","upregulated"
"53",28.0673692052055,2.21460944176771,0.583894572826753,3.79282415838587,0.000148943629664323,0.041894776538081,"adult treatment","TRINITY_DN44717_c0_g1","upregulated"
"54",58.9066396995416,-2.43594157174258,0.621315130715908,-3.9206216802346,8.83208258844337e-05,0.0268144831220883,"adult treatment","TRINITY_DN72185_c0_g1","downregulated"
"55",25.9643905344313,-6.36162380332467,1.22326595494833,-5.20052387429797,1.9872758902339e-07,0.000122614922427432,"adult treatment","TRINITY_DN77035_c2_g1","downregulated"
"56",144.906338226463,-7.06355070506944,0.661289524008568,-10.681479818782,1.24274624967781e-26,1.18850037587937e-22,"adult treatment","TRINITY_DN261461_c0_g1","downregulated"
"57",17.1177610033292,7.48390528147147,1.49094027955034,5.01958756103134,5.17825380985106e-07,0.000282984173202918,"adult treatment","TRINITY_DN105820_c1_g2","upregulated"
"58",21.2940036961285,7.80105041965098,1.38063631453399,5.65032973385469,1.60140357409825e-08,1.33174113746857e-05,"adult treatment","TRINITY_DN115758_c0_g1","upregulated"
"59",15.3548009623537,4.80890069987488,1.14215873829395,4.21036108085814,2.54962862143028e-05,0.00920127295133905,"adult treatment","TRINITY_DN12195_c0_g1","upregulated"
"60",41.1513418798774,7.78390427481569,1.28424131361191,6.06109162842892,1.35200779568285e-09,1.36104490042241e-06,"adult treatment","TRINITY_DN1479_c0_g1","upregulated"
"61",17.504201898833,5.0744338830967,1.15256103696069,4.40274633652203,1.06889115731669e-05,0.00434993216297795,"adult treatment","TRINITY_DN1479_c1_g2","upregulated"
"62",56.9405456468887,6.74358704783581,0.940727096627797,7.16848390145176,7.58328486808176e-13,2.41109096921928e-09,"adult treatment","TRINITY_DN15306_c0_g1","upregulated"
"63",58.2907500964705,9.25434032227865,1.30627011641702,7.08455334465009,1.3949347227029e-12,2.9645462712376e-09,"adult treatment","TRINITY_DN16361_c0_g1","upregulated"
"64",30.4458689520179,8.31574151549045,1.41008428236796,5.89733650638654,3.69415998609508e-09,3.53290990270203e-06,"adult treatment","TRINITY_DN2213_c0_g2","upregulated"
"65",109.102268711681,7.31631500226186,0.845914293663234,8.64900269101558,5.19514374894892e-18,3.31225048287153e-14,"adult treatment","TRINITY_DN2696_c0_g1","upregulated"
"66",8.27587949801687,6.4365027764132,1.63237899812757,3.94301984024313,8.04619961057901e-05,0.0248225257986363,"adult treatment","TRINITY_DN358284_c2_g1","upregulated"
"67",53.4274753242329,9.13023430453114,1.28274178577374,7.11774918833245,1.09703764496591e-12,2.62287987940786e-09,"adult treatment","TRINITY_DN365_c0_g2","upregulated"
"68",8.76414903526197,6.51904675431547,1.61818151489671,4.02862515379282,5.61039909659813e-05,0.0181881531390902,"adult treatment","TRINITY_DN36657_c0_g4","upregulated"
"69",17.3927950891695,7.51004309527684,1.39850340562988,5.37005706603505,7.87117307523954e-08,5.57599731148543e-05,"adult treatment","TRINITY_DN56284_c0_g3","upregulated"
"70",44.5521143386922,8.86591470524841,1.28337833661066,6.90826270970326,4.90624791971309e-12,7.82015033002935e-09,"adult treatment","TRINITY_DN62421_c0_g3","upregulated"
"71",35.1560160422142,8.52474920801878,1.29346343656651,6.59063794694319,4.37940670642579e-11,5.23530700461289e-08,"adult treatment","TRINITY_DN750_c0_g2","upregulated"
"72",24.2593523522036,7.98771877679403,1.38333091153607,5.77426464642819,7.72898776654754e-09,7.0396356671788e-06,"adult treatment","TRINITY_DN9075_c0_g2","upregulated"
